BARKOD_GUNCEL;GLN_GUNCEL;ADET;MF
8699546120031;8680001248278;5;0
8699546120031;8680001561056;2;0
8699546120031;8680001565306;2;0
8699546120031;8680001298419;2;0
8699546120031;8680001210121;3;0
8699546120031;8680001415823;3;0
8699546120031;8680001410637;1;0
8699546120031;8680001376681;4;0
8699546120031;8680001338900;2;0
8699546120031;8680001601226;1;0
8699546120031;8680001427352;3;0
8699546120031;8680001513659;1;0
8699546120031;8680001253357;1;0
8699546120031;8680001290963;1;0
8699546120031;8680001662395;1;0
8699546120031;8680001266838;3;0
8699546120031;8680001507245;1;0
8699546120031;8680001253371;1;0
8699546120031;8680001596881;1;0
8699546120031;8680001376681;10;0
8699546120031;8680001538980;3;0
8699546120031;8680001565139;2;0
8699546120031;8680001235407;2;0
8699546120031;8680001234615;2;0
8699546120031;8680001629428;2;0
8699546120031;8680001178506;1;0
8699546120031;8680001625086;1;0
8699546120031;8680001507245;1;0
8699546120031;8680001275021;2;0
8699546120031;8680001275038;2;0
8699546120031;8680001661091;8;0
8699546120031;8680001237296;1;0
8699546120031;8680001507245;2;0
8699546120031;8680001351244;2;0
8699546120031;8680001376810;3;0
8699546120031;8680001510320;3;0
8699546120031;8680001178179;6;0
8699546120031;8680001226344;3;0
8699546120031;8680001425372;5;0
8699546120031;8680001189397;2;0
8699546120031;8680001537099;3;0
8699546120031;8680001215164;3;0
8699546120031;8680001254712;2;0
8699546120031;8680001410637;1;0
8699546120031;8680001234080;2;0
8699546120031;8680001490851;2;0
8699546120031;8680001479320;3;0
8699546120031;8680001538980;2;0
8699546120031;8680001600519;2;0
8699546120031;8680001479764;3;0
8699546120031;8680001659036;3;0
8699546120031;8680001628360;2;0
8699546120031;8680001298440;2;0
8699546120031;8680001287413;1;0
8699546120031;8680001640423;1;0
8699546120031;8680001654635;3;0
8699546120031;8680001662395;2;0
8699546120031;8680001468836;5;0
8699546120031;8680001491667;3;0
8699546120031;8680001259632;2;0
8699546120031;8680001453269;3;0
8699546120031;8680001239696;2;0
8699546120031;8680001169146;2;0
8699546120031;8680001491735;2;0
8699546120031;8680001504398;3;0
8699546120031;8680001326426;2;0
8699546120031;8680001484805;4;0
8699546120031;8680001424023;4;0
8699546120031;8680001239924;3;0
8699546120031;8680001440368;3;0
8699546120031;8680001535453;1;0
8699546120031;8680001275113;2;0
8699546120031;8680001525171;10;0
8699546120031;8680001658008;1;0
8699546120031;8680001159741;5;0
8699546120031;8680001241378;2;0
8699546120031;8680001241057;2;0
8699546120031;8680001530106;2;0
8699546120031;8680001287796;2;0
8699546120031;8680001462421;5;0
8699546120031;8680001376810;4;0
8699546120031;8680001333875;5;0
8699546120031;8680001381227;2;0
8699546120031;8680001520732;3;0
8699546120031;8680001287611;3;0
8699546120031;8680001458219;5;0
8699546120031;8680001661091;15;0
8699546120031;8680001419487;3;0
8699546120031;8680001572571;3;0
8699546120031;8680001559633;3;0
8699546120031;8680001549610;3;0
8699546120031;8680001398492;3;0
8699546120031;8680001189304;5;0
8699546120031;8680001510658;2;0
8699546120031;8680001187355;2;0
8699546120031;8680001508570;3;0
8699546120031;8680001178179;3;0
8699546120031;8680001437115;2;0
8699546120031;8680001332977;2;0
8699546120031;8680001185375;2;0
8699546120031;8680001488612;2;0
8699546120031;8680001450305;2;0
8699546120031;8680001457472;2;0
8699546120031;8680001622818;3;0
8699546120031;8680001257720;3;0
8699546120031;8680001637331;2;0
8699546120031;8680001460915;4;0
8699546120031;8680001189434;5;0
8699546120031;8680001222230;3;0
8699546120031;8680001617845;2;0
8699546120031;8680001679522;3;0
8699546120031;8680001511358;3;0
8699546120031;8680001510320;3;0
8699546120031;8680001236961;2;0
8699546120031;8680001212569;3;0
8699546120031;8680001183999;2;0
8699546120031;8680001513659;6;0
8699546120031;8680001497904;2;0
8699546120031;8680001454129;2;0
8699546120031;8680001238897;2;0
8699546120031;8680001673797;2;0
8699546120031;8680001201143;3;0
8699546120031;8680001550289;3;0
8699546120031;8680001486199;3;0
8699546120031;8680001105632;3;0
8699546120031;8680001619924;2;0
8699546120031;8680001597178;3;0
8699546120031;8680001415823;5;0
8699546120031;8680001174621;3;0
8699546120031;8680001485536;3;0
8699546120031;8680001377206;5;0
8699546120031;8680001484805;2;0
8699546120031;8680001515479;3;0
8699546120031;8680001496693;3;0
8699546120031;8680001531011;3;0
8699546120031;8680001481583;3;0
8699546120031;8680001419791;10;0
8699546120031;8680001183005;1;0
8699546120031;8680001221219;7;0
8699546120031;8680001220250;3;0
8699546120031;8680001185627;3;0
8699546120031;8680001515097;3;0
8699546120031;8680001632817;6;0
8699546120031;8680001288618;3;0
8699546120031;8680001653300;1;0
8699546120031;8680001173914;2;0
8699546120031;8680001673407;3;0
8699546120031;8680001219803;3;0
8699546120031;8680001178865;1;0
8699546120031;8680001673964;2;0
8699546120031;8680001466788;5;0
8699546120031;8680001174072;2;0
8699546120031;8680001159741;5;0
8699546120031;8680001239924;1;0
8699546120031;8680001548293;2;0
8699546120031;8680001425372;5;0
8699546120031;8680001419791;5;0
8699546120031;8680001354283;2;0
8699546120031;8680001421534;1;0
8699546120031;8680001266821;2;0
8699546120031;8680001681259;3;0
8699546120031;8680001246779;3;0
8699546120031;8680001266982;2;0
8699546120031;8680001226641;1;0
8699546120031;8680001479115;2;0
8699546120031;8680001516711;2;0
8699546120031;8680001629947;2;0
8699546120031;8680001678655;1;0
8699546120031;8680001658862;3;0
8699546120031;8680001368655;1;0
8699546120031;8680001407620;2;0
8699546120031;8680001676507;1;0
8699546120031;8680001214525;1;0
8699546120031;8680001625185;1;0
8699546120031;8680001501601;2;0
8699546120031;8680001522729;3;0
8699546120031;8680001641550;2;0
8699546120031;8680001503513;2;0
8699546120031;8680001678297;3;0
8699546120031;8680001658794;2;0
8699546120031;8680001210121;2;0
8699546120031;8680001558438;1;0
8699546120031;8680001333875;4;0
8699546120031;8680001658862;1;0
8699546120031;8680001458998;2;0
8699546120031;8680001561056;2;0
8699546120031;8680001264315;1;0
8699546120031;8680001424948;3;0
8699546120031;8680001161027;2;0
8699546120031;8680001253371;1;0
8699546120031;8680001506101;3;0
8699546120031;8680001267125;2;0
8699546120031;8680001222698;5;0
8699546120031;8680001244850;2;0
8699546120031;8680001473373;2;0
8699546120031;8680001253357;1;0
8699546120031;8680001494675;2;0
8699546120031;8680001427352;5;0
8699546120031;8680001222124;3;0
8699546120031;8680001698790;2;0
8699546120031;8680001183722;1;0
8699546120031;8680001201761;2;0
8699546120031;8680001185313;1;0
8699546120031;8680001227181;1;0
8699546120031;8680001291083;1;0
8699546120031;8680001298334;2;0
8699546120031;8680001241408;3;0
8699546120031;8680001287611;4;0
8699546120031;8680001535453;1;0
8699546120031;8680001288618;1;0
8699546120031;8680001483921;2;0
8699546120031;8680001515097;3;0
8699546120031;8680001698295;1;0
8699546120031;8680001601226;1;0
8699546120031;8680001447695;3;0
8699546120031;8680001285082;2;0
8699546120031;8680001234615;1;0
8699546120031;8680001513659;2;0
8699546120031;8680001494552;5;0
8699546120031;8680001637331;2;0
8699546120031;8680001562428;5;0
8699546120031;8680001486564;3;0
8699546120031;8680001635047;1;0
8699546120031;8680001442393;1;0
8699546770052;8680001440368;10;0
8699546770052;8680001248278;1;0
8699546770052;8680001509942;1;0
8699546770052;8680001275021;4;0
8699546770052;8680001632817;1;0
8699546770052;8680001594931;2;0
8699546770052;8680001510658;1;0
8699546770052;8680001626564;1;0
8699546770052;8680001258680;1;0
8699546770052;8680001291496;2;0
8699546770052;8680001558438;2;0
8699546770052;8680001515479;1;0
8699546770052;8680001260072;2;0
8699546770052;8680001675685;1;0
8699546770052;8680001474455;2;0
8699546770052;8680001218141;3;0
8699546770052;8680001439904;1;0
8699546770052;8680001603695;1;0
8699546770052;8680001275021;5;0
8699546770052;8680001291083;1;0
8699546770052;8680001266821;1;0
8699546770052;8680001465255;1;0
8699546770052;8680001501601;1;0
8699546770052;8680001217748;1;0
8699546770052;8680001275021;2;0
8699546770052;8680001629947;2;0
8699546770052;8680001253388;2;0
8699546770052;8680001220045;3;0
8699546770052;8680001665709;1;0
8699546770052;8680001537099;1;0
8699546770052;8680001440368;4;0
8699546770052;8680001291083;3;0
8699546770052;8680001442393;1;0
8699546770052;8680001175604;1;0
8699546770052;8680001450305;1;0
8699546770052;8680001275021;2;0
8699546770052;8680001293780;2;0
8699546770052;8680001594931;3;0
8699546770052;8680001248278;1;0
8699546770052;8680001288618;1;0
8699546770052;8680001179114;1;0
8699546770052;8680001332977;2;0
8699546770052;8680001462421;2;0
8699546770052;8680001334506;2;0
8699546770052;8680001339099;1;0
8699546770052;8680001440368;15;0
8699546770052;8680001275021;5;0
8699546778638;8680001256358;1;0
8699546778638;8680001254538;1;0
8699546778638;8680001210817;1;0
8699546778638;8680001275021;3;0
8699546778638;8680001189472;1;0
8699546778638;8680001429004;1;0
8699546778638;8680001464562;1;0
8699546778638;8680001189397;1;0
8699546778638;8680001213719;1;0
8699546778638;8680001105632;2;0
8699546778638;8680001189472;1;0
8699546778638;8680001527052;1;0
8699546778638;8680001503513;3;0
8699546778638;8680001484843;1;0
8699546778638;8680001255092;1;0
8699546778638;8680001675685;1;0
8699546778638;8680001629428;1;0
8699546778638;8680001244461;1;0
8699546778638;8680001190317;1;0
8699546778638;8680001238897;1;0
8699546778638;8680001226641;1;0
8699546778638;8680001640232;1;0
8699546778638;8680001464104;1;0
8699546778638;8680001257720;1;0
8699546778638;8680001636204;2;0
8699546778638;8680001633012;1;0
8699546778638;8680001238897;1;0
8699546778638;8680001280940;1;0
8699546778638;8680001190317;2;0
8699546778638;8680001180073;1;0
8699546778638;8680001288618;1;0
8699546778638;8680001429004;1;0
8699546778638;8680001501632;1;0
8699546778638;8680001622498;1;0
8699546778638;8680001429219;2;0
8699546778638;8680001138623;1;0
8699546778638;8680001468836;1;0
8699546778638;8680001561056;1;0
8699546778638;8680001226641;1;0
8699546778638;8680001280940;1;0
8699546778638;8680001515479;1;0
8699546778638;8680001198115;1;0
8699546778638;8680001298419;1;0
8699546778638;8680001234615;2;0
8699546778638;8680001602254;15;0
8699546778638;8680001214259;1;0
8699546778638;8680001236343;1;0
8699546778638;8680001236961;2;0
8699546778638;8680001222124;2;0
8699546778638;8680001558438;2;0
8699546778638;8680001189397;1;0
8699546778638;8680001257720;1;0
8699546778638;8680001619986;1;0
8699546778638;8680001253418;2;0
8699546778638;8680001248292;1;0
8699546778638;8680001503513;2;0
8699546778638;8680001644896;1;0
8699546778638;8680001559626;2;0
8699546778638;8680001558438;2;0
8699546778638;8680001241613;3;0
8699546778638;8680001227181;1;0
8699546778638;8680001642311;2;0
8699546778638;8680001234615;1;0
8699546778638;8680001138623;3;0
8699546778638;8680001248278;1;0
8699546778638;8680001298259;1;0
8699546778638;8680001538980;1;0
8699546778638;8680001241408;2;0
8699546778638;8680001260072;1;0
8699546778638;8680001253203;1;0
8699546778638;8680001175062;3;0
8699546778638;8680001494675;1;0
8699546778638;8680001478682;1;0
8699546778638;8680001640423;1;0
8699546778638;8680001234615;3;0
8699546778638;8680001241613;2;0
8699546778638;8680001217748;1;0
8699546778638;8680001515097;1;0
8699546778638;8680001249060;1;0
8699546778638;8680001522729;1;0
8699546778638;8680001500901;2;0
8699546778638;8680001180073;2;0
8699546778638;8680001681259;1;0
8699546778638;8680001209057;1;0
8699546778638;8680001253418;3;0
8699546778638;8680001489978;1;0
8699546778638;8680001241613;5;0
8699546778638;8680001561056;1;0
8699546778638;8680001658862;1;0
8699546778638;8680001202119;1;0
8699546778638;8680001226641;1;0
8699546778638;8680001210121;1;0
8699546778638;8680001617845;3;0
8699546778638;8680001224753;1;0
8699546778638;8680001224753;1;0
8699546778638;8680001189397;1;0
8699546778638;8680001622818;1;0
8699546778638;8680001629428;1;0
8699546778638;8680001638208;1;0
8699546778638;8680001253418;2;0
8699546778638;8680001241613;5;0
8699546778638;8680001437115;1;0
8699546778638;8680001491735;1;0
8699546778638;8680001522729;1;0
8699546778638;8680001333875;1;0
8699546778638;8680001381906;1;0
8699546778638;8680001189434;1;0
8699546778638;8680001241408;2;0
8699546778638;8680001658053;1;0
8699546778638;8680001266968;1;0
8699546778638;8680001223305;1;0
8699546778638;8680001291496;1;0
8699546778638;8680001202485;1;0
8699546778638;8680001202119;1;0
8699546778638;8680001241408;1;0
8699546778638;8680001503513;2;0
8699546778638;8680001248278;1;0
8699546778638;8680001241408;1;0
8699546778638;8680001244850;1;0
8699546778638;8680001223305;2;0
8699546778638;8680001224869;1;0
8699546778638;8680001212439;1;0
8699546778638;8680001500901;1;0
8699546778638;8680001185313;1;0
8699546778638;8680001172047;1;0
8699546778638;8680001241613;5;0
8699546778638;8680001480319;2;0
8699546778638;8680001218141;6;0
8699546778638;8680001267026;1;0
8699546778638;8680001550289;1;0
8699546778638;8680001625086;2;0
8699546778638;8680001190317;2;0
8699546778638;8680001225729;1;0
8699546778638;8680001267057;2;0
8699546778638;8680001217076;2;0
8699546778638;8680001175062;3;0
8699546778638;8680001203369;1;0
8699546778638;8680001238897;1;0
8699546778638;8680001484805;1;0
8699546778638;8680001210817;1;0
8699546778638;8680001376810;1;0
8699546778638;8680001177530;1;0
8699546778638;8680001494958;1;0
8699546778638;8680001235407;1;0
8699546778638;8680001421534;1;0
8699546778638;8680001510658;1;0
8699546778638;8680001625413;1;0
8699546778638;8680001440368;10;0
8699546778638;8680001617845;1;0
8699546778638;8680001241408;2;0
8699546778638;8680001241613;10;0
8699546778638;8680001473373;1;0
8699546778638;8680001561056;1;0
8699546778638;8680001698295;1;0
8699546778638;8680001466610;1;0
8699546778638;8680001522729;1;0
8699546778638;8680001275113;1;0
8699546778638;8680001437115;1;0
8699546772438;8680001287611;1;0
8699546772438;8680001455249;1;0
8699546772438;8680001698295;1;0
8699546773428;8680001642311;1;0
8699546773428;8680001437115;2;0
8699546773428;8680001210237;2;0
8699546773428;8680001638208;2;0
8699546773428;8680001515097;1;0
8699546773428;8680001489091;5;0
8699546773428;8680001552153;1;0
8699546773428;8680001548293;1;0
8699546773428;8680001177530;1;0
8699546773428;8680001457441;1;0
8699546773428;8680001236961;2;0
8699546773428;8680001485338;1;0
8699546773428;8680001646739;1;0
8699546773428;8680001213672;1;0
8699546773428;8680001226641;1;0
8699546773428;8680001474455;1;0
8699546773428;8680001236961;1;0
8699546773428;8680001636204;2;0
8699546773428;8680001633012;1;0
8699546773428;8680001633012;1;0
8699546773428;8680001239924;1;0
8699546773428;8680001225729;1;0
8699546773428;8680001280940;1;0
8699546773428;8680001629428;1;0
8699546773428;8680001298440;1;0
8699546773428;8680001645442;1;0
8699546773428;8680001190317;3;0
8699546773428;8680001188970;1;0
8699546773428;8680001198115;1;0
8699546773428;8680001649754;1;0
8699546773428;8680001238187;2;0
8699546773428;8680001487363;1;0
8699546773428;8680001478682;2;0
8699546773428;8680001226641;1;0
8699546773428;8680001274390;1;0
8699546773428;8680001510658;1;0
8699546773428;8680001515479;1;0
8699546773428;8680001530106;1;0
8699546773428;8680001487363;1;0
8699546773428;8680001638208;1;0
8699546773428;8680001235407;1;0
8699546773428;8680001464104;1;0
8699546773428;8680001645442;1;0
8699546773428;8680001397570;1;0
8699546773428;8680001183722;1;0
8699546773428;8680001236770;1;0
8699546773428;8680001375899;1;0
8699546773428;8680001285082;1;0
